place_id,name,city,region,address,lat,lng,vibe,crowd,good_for,temp_class,has_stay,duration_class,budget,season,drive_time_from_blr_min,photo_urls,short_summary,maps_query
hotel-mayura-valley-view-madikeri,Hotel Mayura Valley View Madikeri,Madikeri,Karnataka,"near Raja's Seat, Stuart Hill, Madikeri, Karnataka 571201, India",12.416756699999999,75.7344383,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,263,,"Hotel in Madikeri — rated 4.1★ across 3,331 Google reviews","Hotel Mayura Valley View Madikeri, Madikeri"
hotel-coorg-international,Hotel Coorg International,Madikeri,Karnataka,"Convent Road, Bhagavathi Nagar, Madikeri, Karnataka 571201, India",12.428877199999999,75.73069819999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,263,,"Hotel in Madikeri — rated 4.1★ across 2,216 Google reviews","Hotel Coorg International, Madikeri"
the-birchwood-retreat,The Birchwood Retreat,Andagove,Karnataka,"Post, Koorgahalli Estate, Suntikoppa, Andagove, Karnataka 571237, India",12.4463736,75.8474117,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,247,,"Resort Hotel in Andagove — rated 4.3★ across 1,045 Google reviews","The Birchwood Retreat, Andagove"
siri-nature-roost,Siri Nature Roost,Aralaguppe,Karnataka,"SH 57, Allampura, Aralaguppe, Karnataka 577131, India",13.366101299999999,75.7528705,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,255,,"Resort Hotel in Aralaguppe — rated 4.1★ across 2,039 Google reviews","Siri Nature Roost, Aralaguppe"
trivik-hotels-resorts-chikmagalur,Trivik Hotels & Resorts Chikmagalur,Pandaravalli,Karnataka,"Sy No.216 & 344 Channagondanahalli, Elunoorkhan Rd, Vasthur Hobli, Pandaravalli, Karnataka 577131, India",13.3922232,75.69010759999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,264,,"Resort Hotel in Pandaravalli — rated 4.7★ across 2,571 Google reviews","Trivik Hotels & Resorts Chikmagalur, Pandaravalli"
trippr-chikkamagaluru,Trippr Chikkamagaluru,Allampura,Karnataka,"Golf Club Road, beside Chikkamagaluru Horse riding academy, Allampura, Karnataka 577131, India",13.3589495,75.7636248,scenic|quiet,medium,couples|family|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,253,,"Hostel in Allampura — rated 4.5★ across 3,070 Google reviews","Trippr Chikkamagaluru, Allampura"
the-serai-chikmagalur,The Serai Chikmagalur,Shiragunda,Karnataka,"Mugthihalli Post, KM Rd, Chikkamagaluru, Shiragunda, Karnataka 577133, India",13.2749981,75.7316113,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,255,,"Resort Hotel in Shiragunda — rated 4.5★ across 2,530 Google reviews","The Serai Chikmagalur, Shiragunda"
gateway-chikmagalur,Gateway Chikmagalur,Chikkamagaluru,Karnataka,"KM Road, Post, opposite Pavithravana, Jyothinagar, Chikkamagaluru, Karnataka 577102, India",13.33668,75.8177276,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,245,,"Hotel in Chikkamagaluru — rated 4.3★ across 2,124 Google reviews","Gateway Chikmagalur, Chikkamagaluru"
java-rain-resorts,Java Rain Resorts,HirekoLale,Karnataka,"Girija Estates, Survey no – 618, HirekoLale, Karnataka 577131, India",13.362061299999999,75.7253791,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,258,,"Resort Hotel in HirekoLale — rated 4.4★ across 2,161 Google reviews","Java Rain Resorts, HirekoLale"
the-blossom-resort-chikmagalur,The Blossom Resort - Chikmagalur,Gonakal,Karnataka,"SH- 57, Bhadra Wildlife Sanctuary, Tarikere, Road, Chikkamagaluru, Gonakal, Karnataka 577137, India",13.474552,75.80072779999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,252,,"Resort Hotel in Gonakal — rated 4.7★ across 4,471 Google reviews","The Blossom Resort - Chikmagalur, Gonakal"
the-silversky-hotels-and-resorts,THE SILVERSKY HOTELS AND RESORTS,Aralaguppe,Karnataka,"THE SILVERSKY HOTELS AND RESORTS SY NO 449/2,3,4 KALLEDEVAPURA, POST, Kaimara, Aralaguppe, Karnataka 577131, India",13.3767213,75.7341191,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,258,,"Resort Hotel in Aralaguppe — rated 4.7★ across 1,407 Google reviews","THE SILVERSKY HOTELS AND RESORTS, Aralaguppe"
bindiga-peak-resorts,Bindiga Peak Resorts,Bindiga,Karnataka,"Sy No 129, Bindiga Grama, Karkanahalli, Panchayath Village, Mallenahalli, Bindiga, Karnataka 577131, India",13.405048500000001,75.7886363,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,251,,"Resort Hotel in Bindiga — rated 4.7★ across 1,625 Google reviews","Bindiga Peak Resorts, Bindiga"
honeydewwz-exoticaa-hotel-resort-chikmagalur,"Honeydewwz Exoticaa Hotel & Resort, Chikmagalur",Thogarihankal,Karnataka,"Chikkmagaluru Taluk, Hospet, Thogarihankal, Karnataka 577137, India",13.472344,75.7986464,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,252,,"Resort Hotel in Thogarihankal — rated 4.5★ across 2,578 Google reviews","Honeydewwz Exoticaa Hotel & Resort, Chikmagalur, Thogarihankal"
q-swarga-retreat,Q Swarga Retreat,Dattatreya Peeta,Karnataka,"Sangam Road, Inam Dattathreya Peeta, Dattatreya Peeta, Karnataka 577131, India",13.434053700000002,75.7267949,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,260,,Resort Hotel in Dattatreya Peeta — rated 4.3★ across 990 Google reviews,"Q Swarga Retreat, Dattatreya Peeta"
hotel-aadrika-chikmagalur,"Hotel Aadrika, Chikmagalur",Chikkamagaluru,Karnataka,"Milan Theatre Road, opp. kuvempu kala Mandir, Kadur, Chikkamagaluru, Karnataka 577101, India",13.3171954,75.7710901,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,251,,"Hotel in Chikkamagaluru — rated 4.2★ across 2,850 Google reviews","Hotel Aadrika, Chikmagalur, Chikkamagaluru"
the-grand-retreat-chikmagalur,The Grand Retreat - Chikmagalur,Thogarihankal,Karnataka,"SY No. 189, 2, Tarikere Road, near Thogarihankal, Thogarihankal, Karnataka 577137, India",13.4858646,75.8081497,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,252,,"Resort Hotel in Thogarihankal — rated 4.9★ across 1,389 Google reviews","The Grand Retreat - Chikmagalur, Thogarihankal"
hotel-mayura-deluxe,Hotel Mayura Deluxe,Chikkamagaluru,Karnataka,"M.G.Road, Chikmagaluru, Sankara Pura, Lakshmishanagara, Chikkamagaluru, Karnataka 577101, India",13.3162156,75.7744567,lively,high,couples|groups|family,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,250,,"South Indian Restaurant in Chikkamagaluru — rated 4.0★ across 5,294 Google reviews","Hotel Mayura Deluxe, Chikkamagaluru"
coffee-grove-resort,Coffee Grove Resort,Yelagudige,Karnataka,"Anishka Plantation, Kelagur, Aldur, Yelagudige, Karnataka 577111, India",13.229089,75.66559099999999,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,263,,"Resort Hotel in Yelagudige — rated 4.5★ across 2,345 Google reviews","Coffee Grove Resort, Yelagudige"
vismita-county,Vismita County,Vastare,Karnataka,"ALADGUDDE cross, road, Buskal, Vastare, Karnataka 577133, India",13.2576544,75.7169181,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,257,,"Resort Hotel in Vastare — rated 4.8★ across 2,649 Google reviews","Vismita County, Vastare"
biranji-aqua-retreat,Biranji Aqua Retreat,Boodanike,Karnataka,"Budanike, village, near k r Pete, KR Pete, Boodanike, Karnataka 577133, India",13.2079392,75.7454454,scenic|quiet,medium,couples|family|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,252,,"Guest House in Boodanike — rated 4.8★ across 1,077 Google reviews","Biranji Aqua Retreat, Boodanike"
the-spectrum-resort-chikmagalur,The Spectrum Resort - Chikmagalur,Dasarahalli,Karnataka,"Hs No. 275, Erehalla, Dasarahalli, Village, Dasarahalli, Karnataka 577131, India",13.380099999999999,75.7591582,scenic|quiet,medium,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,254,,"Resort Hotel in Dasarahalli — rated 4.6★ across 2,201 Google reviews","The Spectrum Resort - Chikmagalur, Dasarahalli"
coffeeberry-hills-chikmagalur,Coffeeberry Hills Chikmagalur,Chikka Kolale,Karnataka,"No 262/9; Chikkolale Village, Taluk, Kasaba Hobli, Chikkamagaluru, Chikka Kolale, Karnataka 577101, India",13.3375366,75.7368118,scenic|quiet,low,couples|family|groups,cool,true,weekend,3,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,256,,Resort Hotel in Chikka Kolale — rated 4.7★ across 738 Google reviews,"Coffeeberry Hills Chikmagalur, Chikka Kolale"
the-hosteller-chikmagalur,The Hosteller Chikmagalur,Arasinaguppe,Karnataka,"Devirama Temple Path, Arasinaguppe, Karnataka 577131, India",13.395744800000001,75.7685175,scenic|quiet,medium,couples|family|groups,cool,true,weekend,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,254,,"Hostel in Arasinaguppe — rated 4.7★ across 2,073 Google reviews","The Hosteller Chikmagalur, Arasinaguppe"
mysuru-palace,Mysuru Palace,Mysuru,Karnataka,"Agrahara, Chamrajpura, Mysuru, Karnataka 570001, India",12.305163,76.65517489999999,scenic|retro,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,157,https://lh3.googleusercontent.com/place-photos/AJRVUZP7oADZuXLwGDv-z6qox6G35ue5JRuIoSytgqHbDWGhP8uhPUEDum7Iakxyu22gW-HXUyFiiGdflCyqGICTw6hBGxdacdOuKfdVgF4FYgSc7speSyaCVE6aww6DYjl_P81glVUZkUxl_bzI0Sw=s4800-w550|https://lh3.googleusercontent.com/place-photos/AJRVUZNZlr7fpcgxMWF6ER9Lb1ww-qHQJOEwOYk6RKPmh_1ATFbUeq-hpFAgbeBqxHk3JTCc1lfbIhMJi_FGEAmzWiTtLalO5FhgS-cCpb6NX79HEjX12wP99W-ZjeLx13kYQNA4iHPTNnE=s4800-w750|https://lh3.googleusercontent.com/place-photos/AJRVUZO1LXccMoxHr5A0kVlgRNxLjeCXw2cef_t219Ns_YB8blBnvypSPsy6m-7qE1FCpfZZ_XOdM5PG1n5RkxmHZXECxrD_8KxDH0hXC5SvnBAU7fw8wY78zRpabLEKj3Bx1p8dikPVW2WICTFJow=s4800-w1200,"Historical Place in Mysuru — rated 4.6★ across 301,244 Google reviews","Mysuru Palace, Mysuru"
sri-chamarajendra-zoological-gardens,Sri Chamarajendra Zoological Gardens,Mysuru,Karnataka,"Zoo Rd, Indira Nagar, Ittige Gudu, Mysuru, Karnataka 570010, India",12.3024092,76.6638194,lively,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,156,https://lh3.googleusercontent.com/place-photos/AJRVUZPhR_LLo3IewR4IahgLKjiH6QEH8JxMzYAFnDP5YM43CFS43e2DZlfIfuuMaRobCfkF3EVV6CjH1Dk_RUj_MbIKKd06l9Yap2j_3sI01sHM1pXza7pQb158BuwKcb_-pOkZSMT3qrzneAuvQTM=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNzEBKu5b5kWxqMRigr-3cTBucIU2m_2FcvXNZIRhg8T8cjyc1y0KSUcYUTmg2u7uvqNX6akU6lPeRAbCplImmwvuuj7WLrsJljk5Fe0gOv58N1RWWiS-rQOkX262JwtaBJMgeSAWmcW_Y4r00=s4800-w1080|https://lh3.googleusercontent.com/place-photos/AJRVUZMxutkd2scu0hq64jdwSCfBUsdBlp71wocyPcHLv7Swk1EwMUMsgEFdAjrG1g-RshD1phu4oj7bKusmmAjWnOyLLOP9ikB7Z4p0MBlOzgi0td08N6TfmeFkXAqOc-h4ENh0mvgPXj1YU_4Q3g=s4800-w1200,"Zoo in Mysuru — rated 4.5★ across 135,786 Google reviews","Sri Chamarajendra Zoological Gardens, Mysuru"
lokaranjan-aqua-world-underwater-zoo,Lokaranjan Aqua World Underwater Zoo,Mysuru,Karnataka,"853-n-15 Zoo Garden Road, 15b, Lokaranjan Mahal Rd, Indira Nagar, Ittige Gudu, Mysuru, Karnataka 570010, India",12.304807,76.6638086,lively,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,156,https://lh3.googleusercontent.com/places/ANXAkqEsqpfW9y4xUzGqWlg94gmEAb-GgYajNQlBDgrwYb5IFQ_i7t59icah70RAYDL3UXcSJrVsPaZYEJI4ohXBycVctK0RRhDObMA=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNbF5XT1eRFOq2XqsDdp2YXobg-W9RSFRTs-NALcFmXIoJkD7AamADliCSbc9EY8tv8u3vhOIzxuOuueU_GvtY01AlsbnM2uT73NX55AkSRDMtu8oEuRZgOhyu72uyZC8lMJ9JV87uFHggNdEA=s4800-w1024|https://lh3.googleusercontent.com/place-photos/AJRVUZMJAGTXXAKBZ3Vm5MeuvxdCDnePl8I8Q_BuyOs3pQwKu8EpB7Z5LOsYcXlGw6P8Ya6eLB0LI5do_brW9y7i2DcPTHKnv1ak9rzxd7cBHfLu1ZfejML3PmN-OO9eitALBq2N09B6maAQpp4RzA=s4800-w1200,"Aquarium in Mysuru — rated 4.7★ across 153,883 Google reviews","Lokaranjan Aqua World Underwater Zoo, Mysuru"
mysuru-railway-museum,MYSURU RAILWAY MUSEUM,Mysuru,Karnataka,"8J8V+G8P, KRS Rd, opp. CFTRI, Medar Block, Yadavagiri, Mysuru, Karnataka 570020, India",12.3163393,76.643323,retro|quiet,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,157,https://lh3.googleusercontent.com/place-photos/AJRVUZP7lKjy77uTrVOJ0QDHGilHkAtnpF71xRsLvaRHG0CAW8L4UdDyMx99mu4gIkKHeCHKSYS-CR20_9Ft79X0ugtaocexglJoNibQMtppQ3v8JyMzRXbTisfVCa7vBeM07wsqE7fHLTMD8p0PVA=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZM66Il5bFC6nS_5aJX-iosCPkAWXKLk6d874noONmRcQY1FgNzEit44UMYMSPV_gXjJBM6QM6gTFKXQx9Gct9dHxI31iby-tKNHSvLawralKFrTaAYdOnnPcjqXLEjhWpnVKxBVv58h-Hr_Ug=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZMkTW0uoAEqsUGFnDYZlrRGj0DGL8KVs4zGWBKVetRtQP3D6ZdFgy2iGPcxMzQrhMEIIB0EjfQCqdExYEK8fmKEkDI0OVEHhLGBl4ekA2j_hDI85R1GMjFuNLpMHZiueL2DDWuWKuEXEcEDT2A=s4800-w1200,"Museum in Mysuru — rated 4.5★ across 16,585 Google reviews","MYSURU RAILWAY MUSEUM, Mysuru"
jaganmohana-palace-sri-jayachamarajendra-art-gallery-and-aud,Jaganmohana Palace (Sri Jayachamarajendra Art Gallery) And Auditorium,Mysuru,Karnataka,"Jagan Mohan Palace Road, Subbarayanakere, Chamrajpura, Mysuru, Karnataka 570004, India",12.3068216,76.6497928,retro|quiet,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,157,https://lh3.googleusercontent.com/place-photos/AJRVUZOwhKrxjGzhLnRy8lZ8jFmaD2wjkZeoWG4zFwYcvdOiWd8muXIS8XgMI5fVlYaWdlKlUpdEhRHfJS_AjSw0d9-Q22wZ8StnCzOimoSSn_POVzHPFGBtWK8TtxpqZKc192pMgaCYuJoNODdC6g=s4800-w700|https://lh3.googleusercontent.com/place-photos/AJRVUZPVbrmYQmp4X-4bL4YF8k0OPIShtWsrWprd_ujjTXfSRpgengUw0Nabw1GgN0Lb_I0VAaX7Q0GHUs2PJTHIw3yF1loz9sxoiVng3Gkj5j9RtK6ykbsnOS0wQoIJHlUGAiOlW-Fyid0F6p9dnA=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPywRhHNsFtvQ7Rx4FseyVjSSNnuEtDFIVFqK_VQeqMeCo9_jgimwQT5ir4u2Ox0A0WTGf5ELQPhLX0NiwetFBZM6jzBWTUOfcvG70GKE8MGJbjcWtoehwQpl3Dhf1jPK5P2J9iE2dUj21vPqI=s4800-w1200,"Art Museum in Mysuru — rated 4.2★ across 12,525 Google reviews","Jaganmohana Palace (Sri Jayachamarajendra Art Gallery) And Auditorium, Mysuru"
gowri-s-sand-museum-mysore,Gowri’s Sand Museum Mysore,Mysuru,Karnataka,"Chamundi Hill Rd, KC Layout, Mysuru, Karnataka 570011, India",12.294984900000001,76.68198629999999,retro|quiet,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,155,https://lh3.googleusercontent.com/place-photos/AJRVUZP-PfYvwpGrO4Vy1AtvGVKgQQM4Aw0Qu67gfWGQL5n4YRgwLan6TjLWmcH9ZxuzvMeygO0UCsbu9LOHdH110PufJ3ybjUgKFMPRza9M0benkvEvVFXIyP25_d_zVDcyh2ODkHKx1Ys8IObq_Q=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZMCiw6W8ISBT5pd2XmriPdBqJBlJXAMCKQrgBgo-x-HH1dX_461rW6eP17Uta9OPWrVAzf8PJsg232YjCcKm0jXVL6HFlGiT8YTB7yf-cTCVzhiEt4OR9zYRhmfe2VcCgmv9094y4TZWW0Z6g=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZMTOvObq8IwFj4RFMe4oUu6KNH1lRbmScpvoRvfChA1wguMdFgj18YgOfH2UnszaiHVcIj4l_PhnPfrSnSPhJTp6ImE-8hgD1gh0xwtcfxd0o-VRkB344AW1fN2jiC72FqUuWDbtaWxYu25YA=s4800-w1200,"Art Museum in Mysuru — rated 4.7★ across 83,669 Google reviews","Gowri’s Sand Museum Mysore, Mysuru"
snow-palace-mysuru,Snow Palace Mysuru,Mysuru,Karnataka,"145/2, Lokaranjan Mahal Rd, near mysuru, opp. to grand vanam hotel, Ittige Gudu, Mysuru, Karnataka 570010, India",12.3053295,76.6656872,scenic|retro,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,156,https://lh3.googleusercontent.com/places/ANXAkqEamOyWouiiho8_xIa4QL9vXDsSBAQ0EdP9okzT9SOS12PPim9-EggENXPAlN-HLsGkUDFRPSfj8V-4pPQdCbwKmrn82GCAIk4=s4800-w1125|https://lh3.googleusercontent.com/place-photos/AJRVUZOiVwAUc5YL0BL7SmvpCTtvdob-aQY6xf3eHk00SlGQaACDXprp0E4BWgHAV5Uv-oxT20-6XHiBicPcp50cPUSmQRJzUfpI3fhrlpZFH-wPLAxN4ZDizM733KP5DiEyvK3TAQEsK8iXbjN8AQ=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZNofd13nl437-OxFv_cEyxDHgjTey7c_92srb9JNPqnLgQLU-DDH2PiKCO_ke1jj-WQfCiLKHuYaxC76D8WK-5TmdXVBKxqbEcIaHMog1fqw6uNdHTU_SsvOxcabibqSBUv7dbXS3O8mVlBGA=s4800-w1200,"Tourist Attraction in Mysuru — rated 4.5★ across 17,951 Google reviews","Snow Palace Mysuru, Mysuru"
sri-yoga-narasimha-swami-temple-sudharshana-naarasimha-kshet,Sri Yoga Narasimha Swami Temple Sudharshana Naarasimha Kshethra,Mysuru,Karnataka,"Sudharshana Narasimha Kshetra, near Aishwarya Petrol Pump, Vijayanagar 1st Stage, Vijayanagar, Mysuru, Karnataka 570017, India",12.3270711,76.6121515,quiet|retro,medium,family|couples|groups,warm,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,160,,"Hindu Temple in Mysuru — rated 4.8★ across 3,986 Google reviews","Sri Yoga Narasimha Swami Temple Sudharshana Naarasimha Kshethra, Mysuru"
melody-world-wax-museum,Melody World Wax Museum,Mysuru,Karnataka,"8M2H+W28, 1, Vihara Marga, Kurubara Halli, Siddhartha Layout, Mysuru, Karnataka 570011, India",12.302295200000001,76.6775885,retro|quiet,high,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,155,https://lh3.googleusercontent.com/places/ANXAkqEkVfMJTKtmcrw4a6bhROLu9kOWzQYqiT9Ns5MvZWF0pMRhzj_vPzrCl0vwPOLj0hPHaed0O34eDxqgGpkfotXTf3H8lgjN-Ig=s4800-w1032|https://lh3.googleusercontent.com/place-photos/AJRVUZOkpkf6x4B-PyNq8A0jGtT2j6i7AO83mND-dbWkaUCfiDUESEqWjZkAeASKOwIbpqQYPuB9mvZFt_Mh240gnDHBjthksuhJ8MwNBQBw_DXOGBO65ZvwyuSKk7BOlkn6AX8RP4NrC4SDdZO2=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZOgYS57j4kjGovXdsGAqnTJml155yXlLFD1RMLWDM3_fkD5gPXkVHb2t0PagElzTPMrF1uSVTw0ToVKPZFkRMdlg7utwf8Dvdk08D_YJQw9q3Rt7SIJTVKDpEPPc1auYgl2af4b43k9oRdRAw=s4800-w1200,"Museum in Mysuru — rated 4.2★ across 17,057 Google reviews","Melody World Wax Museum, Mysuru"
karanji-lake-nature-park,Karanji Lake Nature Park,Mysuru,Karnataka,"7MXC+7X6, Karanji Kere Trail Rd, Jockey Quarters, Mysuru, Karnataka 570010, India",12.298157500000002,76.6723837,scenic|quiet,high,family|couples|solo,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,156,https://lh3.googleusercontent.com/place-photos/AJRVUZOpZCvUDLKhtu6-jVN1wB5H8XT-tkgHrNcIbfeevb5RVmCbA6DjNvYmSB_Cw9rTr762iBAv8bngOID-p9VAZrEhfxvwY1OJc0mlclYCPHOzwsgP9zYBt1S3BSIb3BN3H-tomvgKh8mlbR6w=s4800-w1200|https://lh3.googleusercontent.com/place-photos/AJRVUZPzpvzgeg-wFqTtfXOKROJLJAv6fdHp-jWvaKu5RtjZoPqUWiS4zMe0ZWo-gi0eAzJ9QjkYzpnF5_s15hU__9MzdGmt958GtUWeA-19_H5psOloXEBLd3W0dvU7f3u1tG2JNNSLuEkEv-CQaQ=s4800-w678|https://lh3.googleusercontent.com/place-photos/AJRVUZPj0vkjvyprgo-ZcVEQFTnSpa9jtfyybAMmDnVyR_6JmLR2tBT015_qk6QrKHFAxyhyxq3qWF0nqCTJMblyW_jJO_HfGsxeUtHFqJEsQ2qI2kgOsDK9bXcZo2PwPiTfE-pAroBELQqM4lYOzg=s4800-w1024,"Park in Mysuru — rated 4.3★ across 13,541 Google reviews","Karanji Lake Nature Park, Mysuru"
shri-lakshmi-venkateshwara-swamy-temple,Shri Lakshmi Venkateshwara Swamy Temple,Mysuru,Karnataka,"8JGM+R6J, KRS Rd, Gokulam 1st Stage, Vani Vilas Mohalla, Mysuru, Karnataka 570002, India",12.3270919,76.6330213,quiet|retro,medium,family|couples|groups,warm,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,158,,"Hindu Temple in Mysuru — rated 4.8★ across 4,800 Google reviews","Shri Lakshmi Venkateshwara Swamy Temple, Mysuru"
regional-museum-of-natural-history-mysuru,Regional Museum of Natural History Mysuru,Mysuru,Karnataka,"T.N.Pura Road, Siddhartha Nagar, 42, 2nd Cross Rd, opposite Nandini Milk Dairy, Venkatalingaiah Layout, Karanji Layout, Mysuru, Karnataka 570011, India",12.30555,76.67436649999999,retro|quiet,medium,family|couples|groups,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,155,,"Museum in Mysuru — rated 4.4★ across 1,860 Google reviews","Regional Museum of Natural History Mysuru, Mysuru"
kishkindha-moolika-bonsai-garden,Kishkindha Moolika Bonsai Garden,Mysuru,Karnataka,"7MM5+R66 Sri Ganapati Sachchidananda Ashrama, Mysuru - Ooty Rd, Gundurao Nagar, Datta Nagar, Mysuru, Karnataka 570025, India",12.284526099999999,76.6580007,scenic|quiet,medium,family|couples|solo,warm,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,158,,"Botanical Garden in Mysuru — rated 4.6★ across 3,639 Google reviews","Kishkindha Moolika Bonsai Garden, Mysuru"
chamundi-hills-steps-parking,Chamundi hills steps parking,Mysuru,Karnataka,"7MM8+PFG, Chamundi Hill Steps, Chamundi Hill, Mysuru, Karnataka 570025, India",12.2843214,76.6662173,quiet|retro,medium,family|couples|groups,warm,false,half-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,158,,"Hindu Temple in Mysuru — rated 4.5★ across 2,106 Google reviews","Chamundi hills steps parking, Mysuru"
chamundi-hill-view-point,Chamundi Hill View Point,Chamundibetta,Karnataka,"7MJF+27J, Chamundi Hill Rd, Chamundi Hill, Chamundibetta, Karnataka 570010, India",12.2800897,76.6731515,scenic|retro,medium,family|couples|groups,temperate,false,full-day,2,Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec,157,,"Scenic Spot in Chamundibetta — rated 4.7★ across 2,372 Google reviews","Chamundi Hill View Point, Chamundibetta"
